date,close,high,low,open,volume
1981-04-14,0.09572141617536545,0.09615062976569187,0.09572141617536545,0.09572141617536545,6652800
1981-04-15,0.0910000205039978,0.09142923976973083,0.0910000205039978,0.09142923976973083,34048000
1981-04-16,0.08584868162870407,0.08627789529282723,0.08584868162870407,0.08627789529282723,23878400
1981-04-20,0.08842397481203079,0.08885318844705646,0.08842397481203079,0.08842397481203079,35347200
1981-04-21,0.09443376958370209,0.09486298893069371,0.09443376958370209,0.09443376958370209,28537600
1981-04-22,0.09786747395992279,0.09829669318641408,0.09786747395992279,0.09786747395992279,18995200
1981-04-23,0.1004428043961525,0.100872023785034,0.1004428043961525,0.1004428043961525,58016000
1981-04-24,0.09958435595035553,0.10044278308392501,0.09958435595035553,0.10044278308392501,35056000
1981-04-27,0.09872592240571976,0.0991551417254879,0.09872592240571976,0.0991551417254879,38528000
1981-04-28,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09743828211413315,32188800
1981-04-29,0.09572141617536545,0.09615062976569187,0.09572141617536545,0.09615062976569187,13641600
1981-04-30,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,12611200
1981-05-01,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,16553600
1981-05-04,0.09700906276702881,0.09743828211413315,0.09700906276702881,0.09743828211413315,14448000
1981-05-05,0.09657986462116241,0.09700907254949946,0.09657986462116241,0.09700907254949946,17539200
1981-05-06,0.0940045714378357,0.09443378512443748,0.0940045714378357,0.09443378512443748,18950400
1981-05-07,0.09529217332601547,0.09572139254139017,0.09529217332601547,0.09529217332601547,9363200
1981-05-08,0.09615064412355423,0.09657986350899872,0.09615064412355423,0.09615064412355423,7907200
1981-05-11,0.0940045714378357,0.09443378512443748,0.0940045714378357,0.09443378512443748,11939200
1981-05-12,0.0940045714378357,0.09529221822866649,0.0940045714378357,0.0940045714378357,4256000
1981-05-13,0.09357534348964691,0.09486299589411752,0.09357534348964691,0.09400456286814542,4905600
1981-05-14,0.09228769689798355,0.09314612992471638,0.09228769689798355,0.09314612992471638,4928000
1981-05-15,0.09443376958370209,0.09572142189365249,0.09443376958370209,0.09443376958370209,4905600
1981-05-18,0.09615064412355423,0.09700907143239323,0.09615064412355423,0.09615064412355423,4166400
1981-05-19,0.09443376958370209,0.09486298893069371,0.09443376958370209,0.09486298893069371,25424000
1981-05-20,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,13283200
1981-05-21,0.1030188500881195,0.10344806936393856,0.1030188500881195,0.1030188500881195,32211200
1981-05-22,0.10774024575948715,0.10859868445473053,0.10774024575948714,0.10774024575948714,31427200
1981-05-26,0.10731104761362076,0.10774025553814902,0.10731104761362076,0.10774025553814902,85344000
1981-05-27,0.11332006007432938,0.11374927941127706,0.11332006007432938,0.11332006007432938,149497600
1981-05-28,0.11332006007432938,0.11374927941127706,0.11332006007432938,0.11332006007432938,73987200
1981-05-29,0.11374928057193756,0.11417926787053431,0.11374928057193756,0.11374928057193756,59382400
1981-06-01,0.11374928057193756,0.11417926787053431,0.11374928057193756,0.11374928057193756,51251200
1981-06-02,0.10816947370767593,0.10859869308942491,0.10816947370767593,0.10859869308942491,40432000
1981-06-03,0.10816947370767593,0.109027901009124,0.10816947370767593,0.10816947370767593,39446400
1981-06-04,0.11031554639339447,0.11074475426344407,0.11031554639339447,0.11031554639339447,56067200
1981-06-05,0.10859871655702591,0.10902792456947456,0.10859871655702591,0.10902792456947456,57680000
1981-06-08,0.10473573207855225,0.10516495142137225,0.10473573207855225,0.10516495142137225,93497600
1981-06-09,0.10688184201717377,0.10731106145913087,0.10688184201717377,0.10688184201717377,119593600
1981-06-10,0.10816947370767593,0.10945712039087298,0.10816947370767593,0.10816947370767593,25222400
1981-06-11,0.11289083957672119,0.11332005890925595,0.11289083957672119,0.11289083957672119,38976000
1981-06-12,0.11160322278738022,0.11203244223431717,0.11160322278738022,0.11203244223431717,25804800
1981-06-15,0.11117395013570786,0.11160316937723251,0.11117395013570784,0.11160316937723251,143763200
1981-06-16,0.1090279072523117,0.10945712665863878,0.10902790725231172,0.10945712665863878,37251200
1981-06-17,0.10731104761362076,0.10774025553814902,0.10731104761362076,0.10774025553814902,27574400
1981-06-18,0.10688184201717377,0.1077402694390365,0.10688184201717377,0.10731106145913087,23049600
1981-06-19,0.10387733578681946,0.10430654379539715,0.10387733578681946,0.10430654379539715,27507200
1981-06-22,0.1000135987997055,0.10044280673653777,0.1000135987997055,0.10044280673653777,10841600
1981-06-23,0.10173045843839645,0.10258965367663003,0.10173045843839645,0.10173045843839645,15030400
1981-06-24,0.09915513545274734,0.10001357403797716,0.09915513545274734,0.10001357403797716,23027200
1981-06-25,0.10130123794078827,0.1017304573074967,0.10130123794078827,0.10130123794078827,24259200
1981-06-26,0.1000135987997055,0.10087202613542037,0.1000135987997055,0.10087202613542037,23788800
1981-06-29,0.09657986462116241,0.09743829193988662,0.09657986462116241,0.09743829193988662,10595200
1981-06-30,0.08928238600492477,0.08971159953511042,0.08928238600492477,0.08971159953511042,35907200
1981-07-01,0.08842397481203079,0.08885318844705646,0.08842397481203079,0.08885318844705646,170464000
1981-07-02,0.08842397481203079,0.08885318844705646,0.08842397481203079,0.08842397481203079,30284800
1981-07-06,0.0854194313287735,0.08627786407746366,0.0854194313287735,0.08627786407746366,16531200
1981-07-07,0.08627787232398987,0.08713630515472989,0.08627787232398987,0.08627787232398987,15836800
1981-07-08,0.08971161395311356,0.09014160124055405,0.08971161395311356,0.08971161395311356,16620800
1981-07-09,0.08284413069486618,0.0832733441616361,0.08284413069486618,0.0832733441616361,32883200
1981-07-10,0.0764051303267479,0.07683434388024585,0.0764051303267479,0.07683434388024585,55171200
1981-07-13,0.07812277972698212,0.07855199909813035,0.07812277972698212,0.07812277972698212,45740800
1981-07-14,0.08155648410320282,0.08241491682324248,0.08155648410320282,0.08155648410320282,19779200
1981-07-15,0.08370260149240494,0.08413181515471473,0.08370260149240494,0.08370260149240494,10953600
1981-07-16,0.08584868162870407,0.0867071146879755,0.08584868162870407,0.08584868162870407,15232000
1981-07-17,0.08885320276021957,0.08928242219541198,0.08885320276021957,0.08885320276021957,19824000
1981-07-20,0.08284413069486618,0.0832733441616361,0.08284413069486618,0.0832733441616361,23654400
1981-07-21,0.08241494745016098,0.08284416683519809,0.08241494745016098,0.08284416683519809,31942400
1981-07-22,0.07769279181957245,0.07855199851278923,0.07769279181957245,0.07855199851278923,22668800
1981-07-23,0.07983961701393127,0.08026883623059644,0.07983961701393127,0.07983961701393127,34451200
1981-07-24,0.08241494745016098,0.08284416683519809,0.08241494745016098,0.08241494745016098,28851200
1981-07-27,0.08584868162870407,0.08627789529282723,0.08584868162870407,0.08584868162870407,17337600
1981-07-28,0.08284413069486618,0.0832733441616361,0.08284413069486618,0.0832733441616361,22848000
1981-07-29,0.08155648410320282,0.08198570332873407,0.08155648410320282,0.08198570332873407,15500800
1981-07-30,0.08456101268529892,0.08541944557718012,0.08456101268529892,0.08456101268529892,9900800
1981-07-31,0.08584868162870407,0.08627789529282723,0.08584868162870407,0.08584868162870407,10953600
1981-08-03,0.08499021828174591,0.08584865103510048,0.08499021828174591,0.08584865103510048,12432000
1981-08-04,0.08627787232398987,0.08670709160487168,0.08627787232398987,0.08627787232398987,31673600
1981-08-05,0.08885320276021957,0.08928242219541198,0.08885320276021957,0.08885320276021957,17494400
1981-08-06,0.08670710772275925,0.08713632135240351,0.08670710772275925,0.08713632135240351,10528000
1981-08-07,0.08670710772275925,0.08713632135240351,0.08670710772275925,0.08670710772275925,9206400
1981-08-10,0.08670710772275925,0.08670710772275925,0.08670710772275925,0.08670710772275925,0
1981-08-11,0.08413182199001312,0.08499025511540127,0.08413182199001312,0.08499025511540127,71456000
1981-08-12,0.08241494745016098,0.08284416683519809,0.08241494745016098,0.08284416683519809,26275200
1981-08-13,0.07983961701393127,0.08026883623059644,0.07983961701393127,0.08026883623059644,27484800
1981-08-14,0.0785520151257515,0.07941044831217645,0.0785520151257515,0.07941044831217645,24192000
1981-08-17,0.0759759321808815,0.07683436525774145,0.0759759321808815,0.07683436525774145,18905600
1981-08-18,0.07425906509160995,0.07511749815765495,0.07425906509160995,0.07511749815765495,17001600
1981-08-19,0.07340062409639359,0.07425905706970555,0.07340062409639359,0.07425905706970555,20675200
1981-08-20,0.07425906509160995,0.07468828449014503,0.07425906509160995,0.07425906509160995,17113600
1981-08-21,0.06910844892263412,0.06996688169672678,0.06910844892263412,0.06996688169672678,41910400
1981-08-24,0.06481555849313736,0.06524477805779215,0.06481555849313736,0.06524477805779215,23072000
1981-08-25,0.0665331706404686,0.06696238429128454,0.0665331706404686,0.0665331706404686,40700800
1981-08-26,0.06524475663900375,0.06567397033172731,0.06524475663900375,0.06567397033172731,33600000
1981-08-27,0.06567396223545074,0.06610394956360795,0.06567396223545074,0.06567396223545074,25916800
1981-08-28,0.06910844892263412,0.06953766244416884,0.06910844892263412,0.06910844892263412,38035200
1981-08-31,0.06910844892263412,0.06953766244416884,0.06910844892263412,0.06910844892263412,40947200
1981-09-01,0.07340062409639359,0.07382984344856185,0.07340062409639359,0.07340062409639359,37027200
1981-09-02,0.07468826323747635,0.07511747678285284,0.07468826323747635,0.07468826323747635,19376000
1981-09-03,0.07082530856132507,0.07168374126379216,0.07082530856132507,0.07168374126379216,37475200
1981-09-04,0.0699668824672699,0.07039609599353154,0.0699668824672699,0.07039609599353154,15254400
1981-09-08,0.06782078742980957,0.06825000662245868,0.06782078742980957,0.06825000662245868,25446400
1981-09-09,0.06782078742980957,0.06825000662245868,0.06782078742980957,0.06782078742980957,30531200
1981-09-10,0.06825006753206253,0.06867928137674006,0.06825006753206253,0.06825006753206253,34809600
1981-09-11,0.06739159673452377,0.06782081034114812,0.06739159673452377,0.06782081034114812,17539200
1981-09-14,0.06524475663900375,0.06567397033172731,0.06524475663900375,0.06567397033172731,27686400
1981-09-15,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,19510400
1981-09-16,0.062240224331617355,0.0626694436620321,0.062240224331617355,0.0626694436620321,19353600
1981-09-17,0.060523368418216705,0.060952587819167944,0.0605233684182167,0.060952587819167944,19376000
1981-09-18,0.0609525591135025,0.06138177258129005,0.060952559113502496,0.060952559113502496,26320000
1981-09-21,0.06138180196285248,0.06181102136711653,0.06138180196285248,0.06138180196285248,49033600
1981-09-22,0.05794806033372879,0.058377273895493235,0.05794806033372879,0.058377273895493235,47420800
1981-09-23,0.05666041374206543,0.05751884668078931,0.05666041374206544,0.05751884668078931,28201600
1981-09-24,0.05623117461800575,0.05666038802705938,0.056231174618005746,0.05666038802705938,18300800
1981-09-25,0.048933736979961395,0.049792169701921137,0.048933736979961395,0.049792169701921137,34608000
1981-09-28,0.04936296120285988,0.04979218052262801,0.04936296120285988,0.04936296120285988,91728000
1981-09-29,0.0519382543861866,0.05236747366015375,0.0519382543861866,0.0519382543861866,94684800
1981-09-30,0.052367474883794785,0.052796688436767616,0.052367474883794785,0.052367474883794785,49996800
1981-10-01,0.052367474883794785,0.052796688436767616,0.052367474883794785,0.052367474883794785,61129600
1981-10-02,0.05666041374206543,0.05708963307693953,0.05666041374206544,0.05666041374206544,45046400
1981-10-05,0.05837727710604668,0.05923571000781024,0.05837727710604668,0.05837727710604668,43097600
1981-10-06,0.05794806033372879,0.058377273895493235,0.05794806033372879,0.058377273895493235,28358400
1981-10-07,0.06138180196285248,0.06224023504035534,0.06138180196285248,0.06138180196285248,38841600
1981-10-08,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06352786719799042,31091200
1981-10-09,0.06395706534385681,0.06481549794016031,0.06395706534385681,0.06395706534385681,54521600
1981-10-12,0.06610394269227982,0.06653316201849857,0.06610394269227982,0.06610394269227982,27350400
1981-10-13,0.06610394269227982,0.06696237561369313,0.06610394269227982,0.06610394269227982,44195200
1981-10-14,0.062240224331617355,0.0626694436620321,0.062240224331617355,0.0626694436620321,30979200
1981-10-15,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06352786719799042,29433600
1981-10-16,0.06266945600509644,0.06309866968902272,0.06266945600509644,0.06309866968902272,36467200
1981-10-19,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06395706534385681,20585600
1981-10-20,0.06739159673452377,0.06782081034114812,0.06739159673452377,0.06739159673452377,35728000
1981-10-21,0.06739159673452377,0.06782081034114812,0.06739159673452377,0.06739159673452377,76899200
1981-10-22,0.06696238368749619,0.06739160306546688,0.06696238368749619,0.06739160306546688,32278400
1981-10-23,0.06524475663900375,0.06567397033172731,0.06524475663900375,0.06567397033172731,27910400
1981-10-26,0.06524475663900375,0.06567397033172731,0.06524475663900375,0.06524475663900375,27283200
1981-10-27,0.0665331706404686,0.06739160367312542,0.0665331706404686,0.0665331706404686,85590400
1981-10-28,0.06867921352386475,0.06910843267551496,0.06867921352386475,0.06867921352386475,44172800
1981-10-29,0.06782078742980957,0.06825000662245868,0.06782078742980957,0.06825000662245868,30486400
1981-10-30,0.06867921352386475,0.06910843267551496,0.06867921352386475,0.06867921352386475,52729600
1981-11-02,0.06867921352386475,0.06910843267551496,0.06867921352386475,0.06867921352386475,36915200
1981-11-03,0.06782078742980957,0.06825000662245868,0.06782078742980957,0.06825000662245868,28380800
1981-11-04,0.06610394269227982,0.06653316201849857,0.06610394269227982,0.06653316201849857,23811200
1981-11-05,0.06138180196285248,0.06181102136711653,0.06138180196285248,0.06181102136711653,23363200
1981-11-06,0.06181100755929947,0.06224022113665726,0.06181100755929947,0.06181100755929947,24595200
1981-11-09,0.06266945600509644,0.06309866968902272,0.06266945600509644,0.06266945600509644,20384000
1981-11-10,0.06309864670038223,0.06352786595895706,0.06309864670038223,0.06309864670038223,16755200
1981-11-11,0.06481555849313736,0.06524477805779215,0.06481555849313736,0.06481555849313736,27440000
1981-11-12,0.06696238368749619,0.06739160306546688,0.06696238368749619,0.06696238368749619,39916800
1981-11-13,0.062240224331617355,0.0626694436620321,0.062240224331617355,0.0626694436620321,21011200
1981-11-16,0.06138180196285248,0.06181102136711653,0.06138180196285248,0.06181102136711653,22556800
1981-11-17,0.06266945600509644,0.06309866968902272,0.06266945600509644,0.06266945600509644,35414400
1981-11-18,0.06481555849313736,0.06524477805779215,0.06481555849313736,0.06481555849313736,29142400
1981-11-19,0.06481555849313736,0.06524477805779215,0.06481555849313736,0.06481555849313736,40006400
1981-11-20,0.06524475663900375,0.06567397033172731,0.06524475663900375,0.06524475663900375,38102400
1981-11-23,0.062240224331617355,0.0630986572614226,0.062240224331617355,0.0630986572614226,22960000
1981-11-24,0.06181100755929947,0.06224022113665726,0.06181100755929947,0.06224022113665726,22153600
1981-11-25,0.06309864670038223,0.06352786595895706,0.06309864670038223,0.06309864670038223,52550400
1981-11-27,0.06481555849313736,0.06524477805779215,0.06481555849313736,0.06481555849313736,37251200
1981-11-30,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06438628450751957,23968000
1981-12-01,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06395706534385681,23385600
1981-12-02,0.0643862783908844,0.06481549178275026,0.0643862783908844,0.0643862783908844,37564800
1981-12-03,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,20428800
1981-12-04,0.06524475663900375,0.06567397033172731,0.06524475663900375,0.06524475663900375,137155200
1981-12-07,0.06567396223545074,0.06610394956360795,0.06567396223545074,0.06567396223545074,59292800
1981-12-08,0.0643862783908844,0.06524471090563762,0.0643862783908844,0.06524471090563762,50624000
1981-12-09,0.06481555849313736,0.06524477805779215,0.06481555849313736,0.06481555849313736,34272000
1981-12-10,0.06481555849313736,0.06524477805779215,0.06481555849313736,0.06481555849313736,37408000
1981-12-11,0.0643862783908844,0.06524471090563762,0.0643862783908844,0.06481549178275026,76092800
1981-12-14,0.062240224331617355,0.0630986572614226,0.062240224331617355,0.0630986572614226,25244800
1981-12-15,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06395706534385681,31315200
1981-12-16,0.06696238368749619,0.06739160306546688,0.06696238368749619,0.06696238368749619,65452800
1981-12-17,0.07254217565059662,0.0729713949112169,0.07254217565059662,0.07254217565059662,51452800
1981-12-18,0.0785520151257515,0.07898122885345099,0.0785520151257515,0.0785520151257515,71724800
1981-12-21,0.07511750608682632,0.07554672553066848,0.07511750608682632,0.07554672553066848,56403200
1981-12-22,0.0764051303267479,0.07683434388024585,0.0764051303267479,0.0764051303267479,53827200
1981-12-23,0.07468826323747635,0.07511747678285284,0.07468826323747635,0.07511747678285284,28896000
1981-12-24,0.07511750608682632,0.07554672553066848,0.07511750608682632,0.07511750608682632,28918400
1981-12-28,0.07168374210596085,0.07254216908749032,0.07168374210596085,0.07254216908749032,36579200
1981-12-29,0.072971411049366,0.07382984402943184,0.072971411049366,0.072971411049366,24236800
1981-12-30,0.0759759321808815,0.0764051515848241,0.0759759321808815,0.0759759321808815,32188800
1981-12-31,0.0759759321808815,0.0764051515848241,0.0759759321808815,0.0759759321808815,54656000
1982-01-04,0.07554670423269272,0.07597591782450606,0.07554670423269272,0.07597591782450606,71254400
1982-01-05,0.07168374210596085,0.07254216908749032,0.07168374210596085,0.07254216908749032,35840000
1982-01-06,0.07082530856132507,0.07125452204704726,0.07082530856132507,0.07125452204704726,66080000
1982-01-07,0.06524475663900375,0.06610395771289329,0.06524475663900375,0.06610395771289329,70044800
1982-01-08,0.06825006753206253,0.06867928137674006,0.06825006753206253,0.06825006753206253,56604800
1982-01-11,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06438628450751957,33331200
1982-01-12,0.06181100755929947,0.06224022113665726,0.06181100755929947,0.06224022113665726,59920000
1982-01-13,0.06138180196285248,0.06181102136711653,0.06138180196285248,0.06181102136711653,41753600
1982-01-14,0.0643862783908844,0.06481549178275026,0.0643862783908844,0.0643862783908844,25715200
1982-01-15,0.06867921352386475,0.0695376460961433,0.06867921352386475,0.06867921352386475,46704000
1982-01-18,0.0699668824672699,0.07082531525081645,0.0699668824672699,0.0699668824672699,28000000
1982-01-19,0.06825006753206253,0.06910850095244513,0.06825006753206253,0.06910850095244513,55507200
1982-01-20,0.0695376768708229,0.06996689621242896,0.0695376768708229,0.0695376768708229,25827200
1982-01-21,0.07082530856132507,0.07125452204704726,0.07082530856132507,0.07082530856132507,33331200
1982-01-22,0.07125452905893326,0.07168374831791599,0.07125452905893326,0.07125452905893326,24259200
1982-01-25,0.06910844892263412,0.06953766244416884,0.06910844892263412,0.06953766244416884,44710400
1982-01-26,0.0665331706404686,0.06739160367312542,0.0665331706404686,0.06739160367312542,21212800
1982-01-27,0.06696238368749619,0.06782081671241268,0.06696238368749619,0.06696238368749619,31360000
1982-01-28,0.06910844892263412,0.06953766244416884,0.06910844892263412,0.06910844892263412,39603200
1982-01-29,0.0699668824672699,0.07039609599353154,0.0699668824672699,0.0699668824672699,53155200
1982-02-01,0.06910844892263412,0.06996688169672678,0.06910844892263412,0.06996688169672678,38528000
1982-02-02,0.0695376768708229,0.0703961098230106,0.0695376768708229,0.0695376768708229,54275200
1982-02-03,0.0695376768708229,0.06996689621242896,0.0695376768708229,0.0695376768708229,31472000
1982-02-04,0.06782078742980957,0.06825000662245868,0.06782078742980957,0.06825000662245868,22041600
1982-02-05,0.06782078742980957,0.06825000662245868,0.06782078742980957,0.06782078742980957,40297600
1982-02-08,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,31696000
1982-02-09,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06352786719799042,57904000
1982-02-10,0.0643862783908844,0.06481549178275026,0.0643862783908844,0.0643862783908844,38796800
1982-02-11,0.06352786719799042,0.06395708073391324,0.06352786719799042,0.06395708073391324,24528000
1982-02-12,0.0643862783908844,0.06481549178275026,0.0643862783908844,0.0643862783908844,19644800
1982-02-16,0.06309864670038223,0.06352786595895706,0.06309864670038223,0.06352786595895706,34316800
