date,high,low,open,volume,adj_close,rolling_ma,RSI,MACD,Signal_Line,MACD_Histogram,SMA_20,upper_band,lower_band,year,month,day,weekday,Fourier_Sin_7,Fourier_Cos_7,Fourier_Sin_30,Fourier_Cos_30
1992-08-05,0.3281057677002609,0.3208942943197217,0.3281057677002609,139260800,0.6453955769538879,0.661536463151775,37.53996923216254,-0.0111292144502582,-0.0136502403584379,0.0025210259081796,0.6673093977869639,0.7277943235412621,0.6068244720326657,1992,8,5,2,0.7818314824680161,0.6234898018587506,0.994521895368274,-0.1045284632676469
1992-08-06,0.3208942623305152,0.308274810984663,0.3190916107923436,257969600,0.6345778703689575,0.6566349008276263,32.614824878908266,-0.0125198944293262,-0.0134241711726155,0.0009042767432893,0.6641921094614395,0.7250090820651519,0.603375136857727,1992,8,6,3,0.9749279121818236,-0.2225209339563138,0.951056516295153,-0.3090169943749491
1992-08-07,0.315486367061669,0.2992615842799083,0.3028669123792022,219161600,0.6255647540092468,0.6509857832242846,28.961907117593,-0.014185776693139,-0.0135764922767202,-0.0006092844164187,0.6605133137040878,0.7228654439557606,0.5981611834524151,1992,8,7,4,0.433883739117565,-0.9009688679024158,0.8660254037844372,-0.5000000000000026
1992-08-10,0.3208942659957611,0.3100783085038054,0.3118809600625668,91448000,0.6363805532455444,0.6483302868645137,38.49942882430249,-0.0144664950326252,-0.0137544928279012,-0.0007120022047239,0.658214955565179,0.7192790253157865,0.5971508858145714,1992,8,10,0,-0.7818314824680302,0.6234898018587329,0.4067366430758007,-0.9135454576426006
1992-08-11,0.3208942287003223,0.3100782724654344,0.3208942287003223,121307200,0.6273671984672546,0.6445188162468302,34.097504281887524,-0.0152405847677258,-0.0140517112158661,-0.0011888735518596,0.6552770739368052,0.7162601927500498,0.5942939551235606,1992,8,11,1,-7.83773951454306e-15,1.0,0.2079116908177588,-0.9781476007338058
1992-08-12,0.3190916144369997,0.3118809600625668,0.3154862872497833,121385600,0.6363805532455444,0.6430391320647783,41.77853251925107,-0.0149543693953315,-0.0142322428517592,-0.0007221265435723,0.6534774052995423,0.712590079339376,0.5943647312597087,1992,8,12,2,0.7818314824680205,0.6234898018587453,5.3896838775215305e-15,-1.0
1992-08-13,0.3281057677002609,0.3190916426018479,0.3208942943197217,170990400,0.6453955769538879,0.6434675765900708,48.68127500800025,-0.0138405592277437,-0.0141539061269561,0.0003133468992124,0.6527077073618609,0.7091454107926941,0.5962700039310277,1992,8,13,3,0.9749279121818284,-0.2225209339562928,-0.2079116908177552,-0.9781476007338064
1992-08-14,0.3263031159823872,0.3208942943197217,0.3245004401948178,136102400,0.6453955769538879,0.6438181221107647,48.681275008000256,-0.0128101887633628,-0.0138851626542374,0.0010749738908746,0.6520113139896729,0.705874651876536,0.5981479761028099,1992,8,14,4,0.4338837391175845,-0.9009688679024064,-0.4067366430757974,-0.913545457642602
1992-08-17,0.3235650360584259,0.3163341819040744,0.319949198696743,128710400,0.6471300721168518,0.6444202948391442,50.1938723571757,-0.0117185691128752,-0.013451843945965,0.0017332748330897,0.6515464338113091,0.702864981282389,0.6002278863402292,1992,8,17,0,-0.7818314824680259,0.6234898018587384,-0.8660254037844389,-0.4999999999999995
1992-08-18,0.3271800528510944,0.3217566950258859,0.3217566950258859,112313600,0.6471300721168518,0.6449129816169092,50.1938723571757,-0.0107297666047967,-0.0129074284777313,0.0021776618729346,0.6511258279356464,0.7000119330754349,0.602239722795858,1992,8,18,1,-9.772415167715292e-16,1.0,-0.951056516295154,-0.3090169943749458
1992-08-19,0.3271800787982175,0.3217567205429077,0.322661301415423,170542400,0.6435134410858154,0.6446585197021649,46.397498547168944,-0.0101212934216862,-0.0123502014665223,0.0022289080448361,0.6504008387118531,0.6971263217732345,0.6036753556504716,1992,8,19,2,0.7818314824680248,0.6234898018587399,-0.9945218953682736,-0.1045284632676506
1992-08-20,0.3253725323875688,0.319949198696743,0.3235650360584259,108908800,0.6471300721168518,0.6451078928684716,50.69992771870206,-0.0092407208635347,-0.0117283053459248,0.00248758448239,0.6500893371313767,0.6945777799838356,0.6056008942789178,1992,8,20,3,0.974927912181827,-0.2225209339562995,-0.9945218953682736,0.1045284632676504
1992-08-21,0.3271800879434433,0.3181417123561372,0.3235650707630388,109468800,0.6453226208686829,0.6451469343230554,48.45709767322887,-0.0085896903735146,-0.0111005823514428,0.0025108919779281,0.6496353641539774,0.6920496060518683,0.6072211222560865,1992,8,21,4,0.4338837391175527,-0.9009688679024216,-0.9510565162951542,0.3090169943749456
1992-08-24,0.32356516061011,0.3127192854881286,0.3199493218565628,152174400,0.6254385709762573,0.6415635955327285,31.031750001225888,-0.0095679275551053,-0.0107940513921753,0.0012261238370699,0.6473309076608612,0.690226809880383,0.6044350054413394,1992,8,24,0,-0.7818314824680395,0.6234898018587215,-0.5877852522924776,0.8090169943749442
1992-08-25,0.3217567311175761,0.3127192001893494,0.3127192001893494,132361600,0.6417059898376465,0.6415894854063499,48.51032179509373,-0.0089276306508265,-0.0104207672439055,0.0014931365930789,0.6467952012015075,0.6877377710269914,0.6058526313760235,1992,8,25,1,-2.2538452949404006e-14,1.0,-0.4067366430758041,0.9135454576425992
1992-08-26,0.3217568559347685,0.3127193215006658,0.3199493587017059,121060800,0.6398987174034119,0.6412820730421793,46.98395404496777,-0.008468404032247,-0.0100302946015738,0.0015618905693268,0.6461383932207365,0.6853034649423889,0.6069733214990841,1992,8,26,2,0.7818314824680113,0.6234898018587567,-0.2079116908177624,0.978147600733805
1992-08-27,0.3262763184947816,0.3199492240704207,0.3235650617188588,82745600,0.6435134410858154,0.6416877763228405,50.5730743115448,-0.0077237510426582,-0.0095689858897907,0.0018452348471325,0.6458883977793155,0.6831753494748807,0.6086014460837503,1992,8,27,3,0.9749279121818318,-0.2225209339562785,-9.064862236236767e-15,1.0
1992-08-28,0.3271800075196852,0.3181416341540917,0.3199491543671821,61241600,0.6507449746131897,0.6433345396483584,57.25323803041568,-0.0064754390339002,-0.0089502765186126,0.0024748374847123,0.6463509289063512,0.6819383290339788,0.6107635287787235,1992,8,28,4,0.4338837391175465,-0.9009688679024248,0.2079116908177585,0.9781476007338058
1992-08-31,0.3344101167482431,0.3235650887389125,0.3253725853623387,121116800,0.6652052402496338,0.6473110306667721,67.41439339322844,-0.0042700971639161,-0.0080142406476733,0.0037441434837572,0.6481465776057114,0.6838512228152406,0.6124419323961822,1992,8,31,0,-0.7818314824680351,0.6234898018587268,0.7431448254773912,0.6691306063588615
1992-09-01,0.3362183272838592,0.330794970685384,0.3344099866603559,60289600,0.6724366545677185,0.6518793259214896,71.34480566774758,-0.0019167381787089,-0.0067947401538804,0.0048780019751714,0.6504599182687597,0.6874392625164748,0.6134805740210446,1992,9,1,1,-1.5677954951632475e-14,1.0,0.866025403784437,0.5000000000000028
1992-09-02,0.3524868588080452,0.3362184714436635,0.3362184714436635,189896000,0.7013586759567261,0.6608755713824416,81.59150338018613,0.0022560745635674,-0.0049845772103908,0.0072406517739583,0.655307419000947,0.7019675413303116,0.6086472966715825,1992,9,2,2,0.7818314824680156,0.6234898018587514,0.951056516295153,0.3090169943749493
1992-09-03,0.3561016345208373,0.3452557921409607,0.3542941389304286,211859200,0.6905115842819214,0.6662639373641651,70.65766997185075,0.0046343669823059,-0.0030607883718515,0.0076951553541574,0.6586601966467541,0.7078482286655394,0.6094721646279688,1992,9,3,3,0.974927912181824,-0.2225209339563129,0.9945218953682732,0.1045284632676543
1992-09-04,0.3488717432315011,0.3380258731356586,0.3488717432315011,63235200,0.6832817792892456,0.6693580904414524,64.05607300018087,0.0058681516188554,-0.0012750003737101,0.0071431519925655,0.6610051092793724,0.7100864917440942,0.6119237268146506,1992,9,4,4,0.4338837391175659,-0.9009688679024154,0.994521895368274,-0.1045284632676467
1992-09-08,0.3470632877313693,0.3362182659201717,0.3380257615105803,70000000,0.6905115842819214,0.6732041802306286,67.5539129302712,0.0073446550615069,0.0004489307133332,0.0068957243481736,0.6638152497558056,0.7137695370335807,0.6138609624780306,1992,9,8,1,-8.817456953860943e-15,1.0,0.5877852522924748,-0.8090169943749462
1992-09-09,0.3561018564006133,0.3452560072629101,0.3470635039795329,157203200,0.708588719367981,0.6796377328010563,74.6664096366947,0.009859810642398,0.0023311066991462,0.0075287039432518,0.6680793897188699,0.7227153332410975,0.6134434461966424,1992,9,9,2,0.7818314824680376,0.6234898018587238,0.406736643075801,-0.9135454576426004
1992-09-10,0.3579092716451897,0.3434483850723639,0.3470634015733333,228177600,0.7122035026550293,0.6855587818654151,75.88604167433607,0.0120063703979901,0.004266159438915,0.0077402109590751,0.6722816861889803,0.7306526054364907,0.61391076694147,1992,9,10,3,0.9749279121818224,-0.2225209339563195,0.207911690817759,-0.9781476007338056
1992-09-11,0.3561017315657946,0.3434483660128372,0.3542942354828066,179883200,0.688704252243042,0.6861306855704381,55.75263968300977,0.0116767391719507,0.0057482753855221,0.0059284637864286,0.673845740098891,0.7302418655796188,0.6174496146181632,1992,9,11,4,0.4338837391175597,-0.9009688679024184,-1.4708141202500005e-15,-1.0
1992-09-14,0.3615250690512204,0.3506792001692934,0.3542942162736496,214681600,0.715818464756012,0.6915284636041787,67.30218506186156,0.0134483699597416,0.007288294300366,0.0061600756593755,0.6778431424471882,0.7371456300944501,0.6185406547999264,1992,9,14,0,-0.7818314824680443,0.6234898018587154,-0.5877852522924714,-0.8090169943749487
1992-09-15,0.3561018681676598,0.3452560186715659,0.3561018681676598,218523200,0.6977437138557434,0.6926585091044632,56.049147555739296,0.0132412815312401,0.0084788917465408,0.0047623897846992,0.6797384349622887,0.7374059169706457,0.6220709529539317,1992,9,15,1,-3.0378668386493425e-14,1.0,-0.7431448254773936,-0.6691306063588589
1992-09-16,0.348871850555758,0.3362184803800381,0.3452560123654951,178718400,0.6796669960021973,0.6902964158131422,46.98380966845447,0.0114861175886128,0.0090803369149552,0.0024057806736575,0.6797316312518038,0.7345843648410633,0.6248788976625443,1992,9,16,2,0.7818314824680241,0.6234898018587407,-0.8660254037844353,-0.5000000000000059
1992-09-17,0.3416409720798692,0.3280838423646713,0.3416409720798692,172435200,0.6652052402496338,0.6857343838925042,40.88031502747961,0.0088264488830608,0.0090295593085763,-0.0002031104255155,0.6783481654420733,0.7312521064624752,0.6254442244216715,1992,9,17,3,0.9749279121818272,-0.2225209339562985,-0.951056516295152,-0.3090169943749528
1992-09-18,0.3389295832314938,0.3271799788447894,0.330794970685384,115606400,0.6724366545677185,0.6833166149243612,45.00246415887335,0.007218941507982,0.0086674357484575,-0.0014484942404754,0.6777851644064206,0.728232670113733,0.6273376586991081,1992,9,18,4,0.4338837391175535,-0.9009688679024214,-0.9945218953682736,-0.1045284632676508
1992-09-21,0.3452558551541004,0.3344099866603559,0.3380258232041566,89678400,0.6724366545677185,0.6813384403140624,45.00246415887335,0.0058772312681569,0.0081093948523974,-0.0022321635842404,0.6772757825170204,0.7253689562398731,0.6291826087941677,1992,9,21,0,-0.78183148246804,0.6234898018587207,-0.8660254037844392,0.4999999999999991
1992-09-22,0.338025934366371,0.3271800864402702,0.338025934366371,111540800,0.6615901589393616,0.6777478437004804,39.50229628789809,0.0038938092777908,0.007266277737476,-0.0033724684596852,0.6757819136048624,0.7224931313105094,0.6290706958992154,1992,9,22,1,4.903539041682121e-15,1.0,-0.7431448254773941,0.6691306063588583
1992-09-23,0.3434484302997589,0.3289875659570186,0.3326025829340356,123972800,0.6868968605995178,0.6794113013184871,54.47975801965514,0.0043142405086243,0.0066758702917057,-0.0023616297830813,0.6768404799853057,0.7217732827595114,0.6319076772111001,1992,9,23,2,0.7818314824680284,0.6234898018587353,-0.5877852522924778,0.809016994374944
1992-09-24,0.3452559733830988,0.3344101011753082,0.3416409561702052,125652800,0.6688202023506165,0.6774856469606925,45.2472088158742,0.0031524604387539,0.0059711883211153,-0.0028187278823614,0.6760766440200972,0.7190884212878986,0.6330648667522957,1992,9,24,3,0.9749279121818256,-0.2225209339563052,-0.4067366430758043,0.9135454576425992
1992-09-25,0.3362184536557693,0.3271801018195219,0.3344101123525783,137468800,0.6579751968383789,0.6739382923929991,40.49645031219288,0.0013411797683492,0.0050451866105621,-0.0037040068422129,0.6743526966694573,0.7166929972081807,0.6320123961307339,1992,9,25,4,0.433883739117573,-0.900968867902412,-0.2079116908177626,0.9781476007338048
1992-09-28,0.3253725323875688,0.3163341819040744,0.3253725323875688,149520000,0.6471300721168518,0.6690640705246087,36.12045315443398,-0.0009583370283385,0.003844481882782,-0.0048028189111205,0.6717600657596854,0.7152438215516586,0.6282763099677122,1992,9,28,0,-0.781831482468018,0.6234898018587484,0.4067366430758003,0.9135454576426008
1992-09-29,0.3289875989958238,0.3181417264065123,0.3217567437465699,157270400,0.6489376425743103,0.6654047199881908,37.4209157587468,-0.0026048378778171,0.0025546179306621,-0.0051594558084793,0.6695865016467926,0.7131724229965992,0.6260005802969859,1992,9,29,1,1.1764037039453651e-14,1.0,0.5877852522924742,0.8090169943749467
1992-09-30,0.3289875289293378,0.3217566752200831,0.3253725123591924,100049600,0.6525525450706482,0.6630679609122739,40.22878812480241,-0.0035767783684094,0.0013283386708478,-0.0049051170392572,0.6679642200681122,0.7106734407607163,0.6252549993755081,1992,9,30,2,0.7818314824680327,0.6234898018587299,0.7431448254773959,0.6691306063588564
1992-10-01,0.326276455788442,0.3199493587017059,0.3235651978716506,122729600,0.6398987174034119,0.65885537118339,34.05679818484302,-0.0053069313488136,1.2846669155542991e-06,-0.0053082160157292,0.6652913150524264,0.7092928231101538,0.621289806994699,1992,10,1,3,0.9749279121818242,-0.2225209339563119,0.8660254037844369,0.500000000000003
1992-10-02,0.3235650422778053,0.3109116747584267,0.3217567012105064,113545600,0.6326683759689331,0.654094099326216,30.928344490340194,-0.0071787658342302,-0.0014347254333136,-0.0057440404009166,0.6621843684730461,0.7084214077563049,0.6159473291897872,1992,10,2,4,0.4338837391175668,-0.9009688679024148,0.9510565162951528,0.3090169943749495
1992-10-05,0.3163342033858625,0.300065818212269,0.3127191863477035,264958400,0.6290534138679504,0.6495412474247131,29.37184156458015,-0.0088518665720656,-0.002918153661064,-0.0059337129110015,0.6590290394630369,0.707325020370222,0.6107330585558518,1992,10,5,0,-0.7818314824680315,0.6234898018587315,0.9510565162951554,-0.3090169943749419
1992-10-06,0.3253725323875688,0.3091033277497229,0.3163341819040744,113444800,0.6471300721168518,0.6491028519141928,45.26529729436061,-0.0086198118872998,-0.0040584853063111,-0.0045613265809886,0.6578958044776859,0.7043901870113172,0.6114014219440547,1992,10,6,1,-9.797174393178826e-15,1.0,0.8660254037844409,-0.4999999999999959
1992-10-07,0.3271800591399597,0.314526691620581,0.3253725386416908,113310400,0.6326683759689331,0.6461147653786911,37.47979477077797,-0.0094934107655959,-0.0051454703981681,-0.0043479403674278,0.655493192238757,0.7022558975740761,0.6087304869034379,1992,10,7,2,0.7818314824680193,0.6234898018587468,0.7431448254773966,-0.6691306063588556
1992-10-08,0.3199492204240216,0.3109116898958162,0.3181416998377498,126974400,0.6290534138679504,0.6430127014676472,35.70836608123754,-0.0103580403590335,-0.0061879843903412,-0.0041700559686923,0.652975118108204,0.700220398724078,0.6057298374923299,1992,10,8,3,0.974927912181829,-0.2225209339562909,0.587785252292475,-0.8090169943749461
1992-10-09,0.3181418559332061,0.3109118424438855,0.314526861255744,58744000,0.6272462010383606,0.6401460650259587,34.76067216007799,-0.0110615814872037,-0.0071627038097137,-0.0038988776774899,0.6505247450539331,0.6980611220405365,0.6029883680673297,1992,10,9,4,0.4338837391175606,-0.900968867902418,0.4067366430758012,-0.9135454576426004
1992-10-12,0.319949249389512,0.3127192146586479,0.3127192146586479,71635200,0.6362834572792053,0.639443772708367,43.42435996765902,-0.0107658102893527,-0.0078833251056415,-0.0028824851837112,0.6491684319325304,0.6951910388210916,0.6031458250439692,1992,10,12,0,-0.7818314824680271,0.6234898018587368,-0.2079116908177616,-0.9781476007338052
1992-10-13,0.3326026207615793,0.3181417306397898,0.3235650893583727,147179200,0.6561676859855652,0.6424844842133122,57.68914368971897,-0.0088251871430722,-0.0080716975131276,-0.0007534896299445,0.6498350275566289,0.6938137996661355,0.6058562554471223,1992,10,13,1,-3.13583858258113e-14,1.0,-0.406736643075797,-0.9135454576426024
1992-10-14,0.3344101167482431,0.3253725853623387,0.3271801061201516,95726400,0.6652052402496338,0.6466155307653706,62.63046891486732,-0.0064832394701566,-0.0077540059045334,0.0012707664343768,0.6512988573369152,0.6941432410520293,0.608454473621801,1992,10,14,2,0.7818314824680235,0.6234898018587414,-0.5877852522924712,-0.8090169943749488
1992-10-15,0.3326026157529108,0.3271801018195219,0.3307950950188569,75420800,0.6579751968383789,0.6486809245968267,56.53576273546154,-0.0051512527111328,-0.0072334552658533,0.0020822025547205,0.6519346991941974,0.6928857680164066,0.6109836303719883,1992,10,15,3,0.9749279121818212,-0.2225209339563253,-0.7431448254773935,-0.6691306063588591
1992-10-16,0.3579093772516241,0.33621847541102,0.3380259721276429,451348800,0.708588719367981,0.6595732509188548,75.6643680006151,-1.1423650150166331e-05,-0.0057890489427126,0.0057776252925625,0.6573303201631292,0.7091162808703935,0.6055443594558649,1992,10,16,4,0.43388373911758,-0.9009688679024086,-0.8660254037844352,-0.5000000000000061
1992-10-19,0.3561018564006133,0.3506793421163568,0.3542943596839905,196044800,0.708588719367981,0.6684851542732413,75.6643680006151,0.0040156381343821,-0.0038281115272937,0.0078437496616758,0.6622120724683531,0.7203467246539481,0.6040774202827581,1992,10,19,0,-0.7818314824680406,0.6234898018587199,-0.9945218953682736,0.1045284632676499
1992-10-20,0.36152511930074,0.3506792489113111,0.35429426551813,287246400,0.7103960514068604,0.6761053173884447,76.16310110243143,0.0072691558987624,-0.0016086580420825,0.0088778139408449,0.666801022843449,0.7292518526324157,0.6043501930544823,1992,10,20,1,3.923821602364237e-15,1.0,-0.9510565162951544,0.3090169943749451
1992-10-21,0.3579093730283163,0.3470634998842059,0.3561018521986342,114251200,0.7013586759567261,0.6806968371281321,68.10957585068641,0.0090144386594624,0.0005159612982264,0.008498477361236,0.6700922279018563,0.7330362402514294,0.6071482155522832,1992,10,21,2,0.7818314824680455,0.6234898018587138,-0.8660254037844393,0.4999999999999989
1992-10-22,0.3561018120114806,0.3488718019118432,0.3506792984031563,84470400,0.7049736380577087,0.6851108009335096,69.59351780883739,0.0105674698371895,0.0025262630060191,0.0080412068311704,0.6734142669643184,0.7368654922104423,0.6099630417181945,1992,10,22,3,0.974927912181826,-0.2225209339563043,-0.7431448254773942,0.6691306063588581
1992-10-23,0.3579093326371786,0.3488718019118432,0.3561018120114806,91425600,0.7049736380577087,0.6887222258651822,69.59351780883739,0.01166380514923,0.0043537714346613,0.0073100337145687,0.6764199213541651,0.7396969489696489,0.6131428937386812,1992,10,23,4,0.4338837391175483,-0.9009688679024238,-0.5877852522924722,0.8090169943749481
1992-10-26,0.3723701536655426,0.3506792570844949,0.3524867774972225,250689600,0.7447403073310852,0.6989073315862554,81.91708339752137,0.0155621063739272,0.0065954384225145,0.0089666679514127,0.6829266247805383,0.7558384767844143,0.6100147727766624,1992,10,26,0,-0.7818314824680541,0.6234898018587031,-2.4492935982947065e-15,1.0
1992-10-27,0.37960100761668,0.3687551369744695,0.3723701536655426,211960000,0.7447403073310852,0.7072405999034972,81.91708339752137,0.0184389850385883,0.0089641477457292,0.009474837292859,0.6888136421663047,0.7675290678338054,0.610098216498804,1992,10,27,1,-1.763738983026824e-14,1.0,0.2079116908177581,0.978147600733806
1992-10-28,0.3814086336851428,0.3669477655653308,0.3705627834865637,196593600,0.7555872797966003,0.7160309053386068,84.23710169456395,0.0213481044735224,0.0114409390912878,0.0099071653822345,0.6951730362263329,0.7801653150026195,0.6101807574500462,1992,10,28,2,0.7818314824680321,0.6234898018587307,0.4067366430757936,0.913545457642604
1992-10-29,0.3904468921638771,0.3723701669267626,0.3777935247926967,213897600,0.7700470685958862,0.7258520259308394,86.83511474094882,0.0245375332857525,0.0140602579301808,0.0104772753555717,0.7023038964520046,0.7948764837574501,0.6097313091465592,1992,10,29,3,0.9749279121818308,-0.2225209339562832,0.5877852522924683,0.809016994374951
1992-10-30,0.3868318555786876,0.3759859851043984,0.3868318555786876,129830400,0.7592020034790039,0.7319156582123238,75.99555668766337,0.025891610114663,0.0164265283670772,0.0094650817475857,0.7077227637879093,0.8022113264567106,0.6132342011191081,1992,10,30,4,0.4338837391175677,-0.9009688679024144,0.743144825477391,0.6691306063588618
1992-11-02,0.3814086336851428,0.3741786219770672,0.3796011367917215,170094400,0.7555872797966003,0.736219589409465,72.51434090086748,0.0263690814092055,0.0184150389755029,0.0079540424337026,0.7122812891220703,0.8066687907502348,0.6178937874939059,1992,11,2,0,-0.781831482468032,0.6234898018587307,0.994521895368274,0.1045284632676477
1992-11-03,0.3796010567979555,0.3723702019099854,0.3796010567979555,112750400,0.7519720792770386,0.7390836784762965,68.87351282930528,0.0261542741893043,0.0199628860182632,0.0061913881710411,0.7160613643749245,0.8089703681671682,0.6231523605826809,1992,11,3,1,1.7644817597907302e-14,1.0,0.994521895368274,-0.1045284632676462
1992-11-04,0.3814084979898628,0.3759859851043984,0.3759859851043984,141960000,0.7592020034790039,0.7427415557495161,72.10532980827581,0.0262646696178655,0.0212232427381836,0.0050414268796818,0.7201699966705511,0.8122852191791119,0.6280547741619904,1992,11,4,2,0.7818314824680186,0.6234898018587476,0.9510565162951554,-0.3090169943749416
1992-11-05,0.3976769149303436,0.3796010337938613,0.3796010337938613,298054400,0.7953538298606873,0.752307423769729,82.55544305325404,0.0289357556664979,0.0227657453238465,0.0061700103426514,0.7273303617362784,0.8259606395062944,0.6287000839662624,1992,11,5,3,0.9749279121818228,-0.2225209339563177,0.866025403784441,-0.4999999999999957
1992-11-06,0.4085227410803134,0.3958693980752866,0.3958693980752866,263972800,0.8062005043029785,0.7621061656848652,84.55813351032003,0.0315639964787262,0.0245253955548224,0.0070386009239037,0.734841803885488,0.8400004104490055,0.6296831973219705,1992,11,6,4,0.4338837391175871,-0.9009688679024052,0.7431448254773967,-0.6691306063588555
1992-11-09,0.4049076528212957,0.3958693045703566,0.4049076528212957,112929600,0.7989702820777893,0.7688087323017605,77.69750498196976,0.0326866859805567,0.0261576536399693,0.0065290323405874,0.7409492779990405,0.8481743105670251,0.633724245431056,1992,11,9,0,-0.7818314824680455,0.6234898018587138,0.2079116908177595,-0.9781476007338056
1992-11-10,0.4085227161195833,0.3958693738876755,0.3976768700868456,122225600,0.8134304881095886,0.7769217788122746,81.21470644302144,0.0343473088807607,0.0277955846881276,0.0065517241926331,0.7478522503905213,0.8587949228364721,0.6369095779445705,1992,11,10,1,-3.916393834725177e-15,1.0,-9.809554005910593e-16,-1.0
1992-11-11,0.4211761737479239,0.406715332183416,0.4085228046398549,140425600,0.8206606507301331,0.784874300979158,82.78133077815338,0.0358337094944595,0.029403209649394,0.0064304998450655,0.7547863837561986,0.8690638879931718,0.6405088795192253,1992,11,11,2,0.7818314824680407,0.6234898018587199,-0.2079116908177614,-0.9781476007338052
1992-11-12,0.4157536631689913,0.4076190716744511,0.4121386699584043,107598400,0.8224697709083557,0.7917098409662848,83.18616837217144,0.0367342242972502,0.0308694125789652,0.0058648117182849,0.7612324206278325,0.8773257288005893,0.6451391124550756,1992,11,12,3,0.9749279121818276,-0.2225209339562966,-0.4067366430758032,-0.9135454576425996
1992-11-13,0.4139460976891919,0.4049077237212432,0.4121385773556408,84750400,0.8134304881095886,0.7956590495377946,73.25635631814254,0.0363000498106775,0.0319555400253077,0.0043445097853698,0.7662036651499045,0.8810191727323928,0.6513881575674161,1992,11,13,4,0.4338837391175553,-0.9009688679024204,-0.5877852522924768,-0.8090169943749448
1992-11-16,0.4175610740144198,0.4049077081351949,0.4067152283991694,67547200,0.8296996355056763,0.8018482469865004,78.56900374473712,0.036844032557231,0.0329332385316923,0.0039107940255386,0.7722509004218827,0.8879655372233853,0.6565362636203801,1992,11,16,0,-0.7818314824680235,0.6234898018587414,-0.9510565162951516,-0.3090169943749533
1992-11-17,0.4157534969549096,0.3967730645788824,0.4139460252066117,168806400,0.7989702820777893,0.801324980639462,54.83065953650182,0.0343990104178932,0.0332263929089325,0.0011726175089607,0.7747956034367309,0.8860326085667777,0.6635585983066842,1992,11,17,1,-2.547760526735765e-14,1.0,-0.9945218953682728,-0.1045284632676584
1992-11-18,0.4211762266796389,0.40129284457502,0.4049078623453776,304808000,0.8351224660873413,0.8074699779936219,67.96810297703637,0.034975318173671,0.0335761779618802,0.0013991402117907,0.7805410189272652,0.8924142435610509,0.6686677942934796,1992,11,18,2,0.7818314824680273,0.6234898018587368,-0.9945218953682736,0.1045284632676496
1992-11-19,0.4302144497627396,0.4175610835932473,0.4175610835932473,240542400,0.8423521518707275,0.8138121914258228,69.98262757175812,0.0356049892907052,0.0339819402276452,0.0016230490630599,0.7864277934933093,0.8991656279830297,0.6736899590035889,1992,11,19,3,0.9749279121818324,-0.2225209339562756,-0.9510565162951544,0.3090169943749449
1992-11-20,0.4247919776718751,0.4121386102943122,0.4229836366248437,155489600,0.8315072059631348,0.8170294667962431,63.11255177192879,0.0348274426086795,0.0341510407038521,0.0006764019048274,0.790721070871388,0.9013404614313708,0.6801016803114052,1992,11,20,4,0.4338837391175748,-0.9009688679024112,-0.8660254037844394,0.4999999999999987
1992-11-23,0.4121386666594112,0.406715332183416,0.4085228046398549,152723200,0.8206606507301331,0.8176896820569504,56.69023277453739,0.0329561074106287,0.0339120540452074,-0.0009559466345787,0.7935724594293637,0.9003267147977797,0.6868182040609477,1992,11,23,0,-0.7818314824680369,0.6234898018587246,-0.4067366430758113,0.913545457642596
1992-11-24,0.4157536029815674,0.4085227487692701,0.4121386102943122,156822400,0.8315072059631348,0.8202019591308021,61.24111236145371,0.0319796456938695,0.0335255723749398,-0.0015459266810702,0.7971852924325801,0.9012679294928236,0.6931026553723364,1992,11,24,1,9.804602160817886e-15,1.0,-0.2079116908177561,0.9781476007338064
1992-11-25,0.4139461369921507,0.4049077621660351,0.4121386164869809,117342400,0.8170455098152161,0.819628059255241,52.71892044022525,0.0296965315997785,0.0327597642199076,-0.003063232620129,0.7990767417071168,0.8987991848303309,0.6993542985839027,1992,11,25,2,0.7818314824680137,0.6234898018587537,-9.799650315725178e-15,1.0
1992-11-27,0.4139461369921507,0.4067152826712049,0.408522754907608,47196800,0.8170455098152161,0.8191585048116,52.71892044022525,0.0275693449836128,0.0317216803726486,-0.0041523353890358,0.8007880529555073,0.896258507119894,0.7053175987911205,1992,11,27,4,0.4338837391175429,-0.9009688679024264,0.4067366430758063,0.913545457642598
1992-11-30,0.4166381657123565,0.4030522179618551,0.4075806092308853,160507200,0.8332763314247131,0.8217253823776205,60.85789208497049,0.0268833316094986,0.0307540106200186,-0.00387067901052,0.8038821747144792,0.8967772409360678,0.7109871084928906,1992,11,30,0,-0.7818314824680505,0.6234898018587077,0.8660254037844367,0.5000000000000034
1992-12-01,0.4275070924625117,0.4112032506274329,0.414826804930759,130144000,0.844144344329834,0.8258015572780228,65.45257346981953,0.0269064579827863,0.0299845000925721,-0.0030780421097858,0.8077166670587987,0.8993451019597656,0.7160882321578319,1992,12,1,1,-1.1756609271814592e-14,1.0,0.9510565162951528,0.30901699437495
1992-12-02,0.4238834828009475,0.4130153849976018,0.4220721170432393,97776000,0.8296535015106201,0.8265019107748587,55.440388528377774,0.0254619859650798,0.0290799972670737,-0.0036180113019938,0.8098058893875437,0.897957843020194,0.7216539357548934,1992,12,2,2,0.7818314824680003,0.6234898018587706,0.9945218953682732,0.104528463267655
